"five_minute_interval","ts","temp","humi"
2025-05-23 01:20:00.000 +0900,2025-05-23 01:20:07.311 +0900,16.9,85.2
2025-05-23 01:25:00.000 +0900,2025-05-23 01:25:05.563 +0900,16.9,84.4
2025-05-23 01:30:00.000 +0900,2025-05-23 01:30:04.014 +0900,16.7,84.1
2025-05-23 01:35:00.000 +0900,2025-05-23 01:35:02.149 +0900,16.7,83.6
2025-05-23 01:40:00.000 +0900,2025-05-23 01:40:00.448 +0900,16.6,82.7
2025-05-23 01:45:00.000 +0900,2025-05-23 01:45:09.416 +0900,16.5,83.2
2025-05-23 01:50:00.000 +0900,2025-05-23 01:50:07.762 +0900,16.4,83.4
2025-05-23 01:55:00.000 +0900,2025-05-23 01:55:06.203 +0900,16.4,83.3
2025-05-23 02:00:00.000 +0900,2025-05-23 02:00:04.469 +0900,16.3,83.1
2025-05-23 02:05:00.000 +0900,2025-05-23 02:05:02.681 +0900,16.2,83.8
2025-05-23 02:10:00.000 +0900,2025-05-23 02:10:00.959 +0900,16.3,84.6
2025-05-23 02:15:00.000 +0900,2025-05-23 02:15:09.821 +0900,16.2,85.6
2025-05-23 02:20:00.000 +0900,2025-05-23 02:20:08.242 +0900,16.4,85.4
2025-05-23 02:25:00.000 +0900,2025-05-23 02:25:06.486 +0900,16.4,84.8
2025-05-23 02:30:00.000 +0900,2025-05-23 02:30:04.746 +0900,16.2,84.7
2025-05-23 02:35:00.000 +0900,2025-05-23 02:35:02.906 +0900,16.0,86.1
2025-05-23 02:40:00.000 +0900,2025-05-23 02:40:01.206 +0900,16.2,85.6
2025-05-23 02:45:00.000 +0900,2025-05-23 02:45:10.153 +0900,16.3,85.3
2025-05-23 02:50:00.000 +0900,2025-05-23 02:50:19.047 +0900,16.3,84.9
2025-05-23 02:55:00.000 +0900,2025-05-23 02:55:06.737 +0900,16.4,85.7
2025-05-23 03:00:00.000 +0900,2025-05-23 03:00:05.025 +0900,16.4,85.6
2025-05-23 03:05:00.000 +0900,2025-05-23 03:05:03.428 +0900,16.4,85.0
2025-05-23 03:10:00.000 +0900,2025-05-23 03:10:01.595 +0900,16.5,85.0
2025-05-23 03:15:00.000 +0900,2025-05-23 03:15:10.557 +0900,16.3,85.2
2025-05-23 03:20:00.000 +0900,2025-05-23 03:20:08.673 +0900,16.4,84.8
2025-05-23 03:25:00.000 +0900,2025-05-23 03:25:06.995 +0900,16.3,84.8
2025-05-23 03:30:00.000 +0900,2025-05-23 03:30:05.399 +0900,16.2,85.0
2025-05-23 03:35:00.000 +0900,2025-05-23 03:35:03.659 +0900,16.0,85.3
2025-05-23 03:40:00.000 +0900,2025-05-23 03:40:01.950 +0900,16.0,85.4
2025-05-23 03:45:00.000 +0900,2025-05-23 03:45:00.260 +0900,16.0,85.2
2025-05-23 03:50:00.000 +0900,2025-05-23 03:50:09.284 +0900,15.9,85.3
2025-05-23 03:55:00.000 +0900,2025-05-23 03:55:07.444 +0900,15.9,85.0
2025-05-23 04:00:00.000 +0900,2025-05-23 04:00:05.710 +0900,15.9,85.4
2025-05-23 04:05:00.000 +0900,2025-05-23 04:05:03.975 +0900,15.8,84.5
2025-05-23 04:10:00.000 +0900,2025-05-23 04:10:02.276 +0900,15.8,83.6
2025-05-23 04:15:00.000 +0900,2025-05-23 04:15:00.540 +0900,15.8,83.1
2025-05-23 04:20:00.000 +0900,2025-05-23 04:20:09.502 +0900,15.8,82.7
2025-05-23 04:25:00.000 +0900,2025-05-23 04:25:07.894 +0900,15.8,82.6
2025-05-23 04:30:00.000 +0900,2025-05-23 04:30:06.204 +0900,15.7,81.5
2025-05-23 04:35:00.000 +0900,2025-05-23 04:35:04.480 +0900,15.8,80.7
2025-05-23 04:40:00.000 +0900,2025-05-23 04:40:02.767 +0900,15.8,80.8
2025-05-23 04:45:00.000 +0900,2025-05-23 04:45:01.045 +0900,15.8,80.8
2025-05-23 04:50:00.000 +0900,2025-05-23 04:50:09.807 +0900,15.7,81.0
2025-05-23 04:55:00.000 +0900,2025-05-23 04:55:08.114 +0900,15.8,81.8
2025-05-23 05:00:00.000 +0900,2025-05-23 05:00:06.520 +0900,15.7,82.3
2025-05-23 05:05:00.000 +0900,2025-05-23 05:05:04.678 +0900,15.7,81.7
2025-05-23 05:10:00.000 +0900,2025-05-23 05:10:03.147 +0900,15.6,81.6
2025-05-23 05:15:00.000 +0900,2025-05-23 05:15:01.512 +0900,15.5,81.2
2025-05-23 05:20:00.000 +0900,2025-05-23 05:20:10.378 +0900,15.5,80.7
2025-05-23 05:25:00.000 +0900,2025-05-23 05:25:08.642 +0900,15.4,81.0
2025-05-23 05:30:00.000 +0900,2025-05-23 05:30:07.052 +0900,15.4,80.8
2025-05-23 05:35:00.000 +0900,2025-05-23 05:35:05.315 +0900,15.5,80.8
2025-05-23 05:40:00.000 +0900,2025-05-23 05:40:03.743 +0900,15.7,80.6
2025-05-23 05:45:00.000 +0900,2025-05-23 05:45:02.142 +0900,15.9,80.4
2025-05-23 05:50:00.000 +0900,2025-05-23 05:50:00.498 +0900,16.0,80.2
2025-05-23 05:55:00.000 +0900,2025-05-23 05:55:09.332 +0900,16.0,80.5
2025-05-23 06:00:00.000 +0900,2025-05-23 06:00:07.726 +0900,16.3,80.2
2025-05-23 06:05:00.000 +0900,2025-05-23 06:05:05.981 +0900,16.5,79.0
2025-05-23 06:10:00.000 +0900,2025-05-23 06:10:04.280 +0900,16.7,78.9
2025-05-23 06:15:00.000 +0900,2025-05-23 06:15:02.589 +0900,16.9,78.2
2025-05-23 06:20:00.000 +0900,2025-05-23 06:20:00.831 +0900,17.1,78.1
2025-05-23 06:25:00.000 +0900,2025-05-23 06:25:09.815 +0900,17.3,77.6
2025-05-23 06:30:00.000 +0900,2025-05-23 06:30:08.229 +0900,17.5,77.7
2025-05-23 06:35:00.000 +0900,2025-05-23 06:35:06.529 +0900,17.8,76.8
2025-05-23 06:40:00.000 +0900,2025-05-23 06:40:04.699 +0900,18.3,75.4
2025-05-23 06:45:00.000 +0900,2025-05-23 06:45:02.973 +0900,18.4,72.0
2025-05-23 06:50:00.000 +0900,2025-05-23 06:50:01.189 +0900,18.6,70.2
2025-05-23 06:55:00.000 +0900,2025-05-23 06:55:10.104 +0900,18.8,68.8
2025-05-23 07:00:00.000 +0900,2025-05-23 07:00:08.370 +0900,19.3,67.6
2025-05-23 07:05:00.000 +0900,2025-05-23 07:05:06.680 +0900,19.9,65.9
2025-05-23 07:10:00.000 +0900,2025-05-23 07:10:05.044 +0900,20.5,64.8
2025-05-23 07:15:00.000 +0900,2025-05-23 07:15:03.203 +0900,21.0,60.0
2025-05-23 07:20:00.000 +0900,2025-05-23 07:20:01.513 +0900,21.4,60.5
2025-05-23 07:25:00.000 +0900,2025-05-23 07:25:10.486 +0900,22.0,59.7
2025-05-23 07:30:00.000 +0900,2025-05-23 07:30:08.762 +0900,22.5,56.7
2025-05-23 07:35:00.000 +0900,2025-05-23 07:35:07.064 +0900,22.9,55.2
2025-05-23 07:40:00.000 +0900,2025-05-23 07:40:05.329 +0900,23.3,53.0
2025-05-23 07:45:00.000 +0900,2025-05-23 07:45:03.487 +0900,23.4,53.7
2025-05-23 07:50:00.000 +0900,2025-05-23 07:50:01.797 +0900,23.7,52.4
2025-05-23 07:55:00.000 +0900,2025-05-23 07:55:10.657 +0900,23.7,50.9
2025-05-23 08:00:00.000 +0900,2025-05-23 08:00:08.816 +0900,23.7,47.9
2025-05-23 08:05:00.000 +0900,2025-05-23 08:05:07.223 +0900,24.0,48.8
2025-05-23 08:10:00.000 +0900,2025-05-23 08:10:16.056 +0900,24.6,47.6
2025-05-23 08:15:00.000 +0900,2025-05-23 08:15:03.783 +0900,25.4,47.4
2025-05-23 08:20:00.000 +0900,2025-05-23 08:20:02.038 +0900,26.3,43.7
2025-05-23 08:25:00.000 +0900,2025-05-23 08:25:00.346 +0900,26.5,42.2
2025-05-23 08:30:00.000 +0900,2025-05-23 08:30:09.449 +0900,26.8,40.5
2025-05-23 08:35:00.000 +0900,2025-05-23 08:35:07.749 +0900,27.1,38.7
2025-05-23 08:40:00.000 +0900,2025-05-23 08:40:05.973 +0900,27.4,37.6
2025-05-23 08:45:00.000 +0900,2025-05-23 08:45:04.372 +0900,27.8,36.4
2025-05-23 08:50:00.000 +0900,2025-05-23 08:50:02.554 +0900,28.3,36.1
2025-05-23 08:55:00.000 +0900,2025-05-23 08:55:00.853 +0900,28.3,35.2
2025-05-23 09:00:00.000 +0900,2025-05-23 09:00:09.672 +0900,28.5,34.3
2025-05-23 09:05:00.000 +0900,2025-05-23 09:05:08.061 +0900,28.5,34.2
2025-05-23 09:10:00.000 +0900,2025-05-23 09:10:06.328 +0900,28.7,33.6
2025-05-23 09:15:00.000 +0900,2025-05-23 09:15:15.204 +0900,29.0,33.5
2025-05-23 09:20:00.000 +0900,2025-05-23 09:20:02.847 +0900,29.6,32.2
2025-05-23 09:25:00.000 +0900,2025-05-23 09:25:01.145 +0900,29.9,31.8
2025-05-23 09:30:00.000 +0900,2025-05-23 09:30:10.081 +0900,30.3,31.3
2025-05-23 09:35:00.000 +0900,2025-05-23 09:35:08.401 +0900,30.3,31.9
2025-05-23 09:40:00.000 +0900,2025-05-23 09:40:06.713 +0900,30.6,30.8
2025-05-23 09:45:00.000 +0900,2025-05-23 09:45:04.977 +0900,31.1,30.0
2025-05-23 09:50:00.000 +0900,2025-05-23 09:50:03.335 +0900,31.1,29.0
2025-05-23 09:55:00.000 +0900,2025-05-23 09:55:01.601 +0900,31.5,28.9
2025-05-23 10:00:00.000 +0900,2025-05-23 10:00:10.434 +0900,32.0,28.3
2025-05-23 10:05:00.000 +0900,2025-05-23 10:05:08.807 +0900,32.0,28.1
2025-05-23 10:10:00.000 +0900,2025-05-23 10:10:07.057 +0900,31.9,27.8
2025-05-23 10:15:00.000 +0900,2025-05-23 10:15:16.049 +0900,31.2,28.9
2025-05-23 10:20:00.000 +0900,2025-05-23 10:20:03.663 +0900,30.9,28.8
2025-05-23 10:25:00.000 +0900,2025-05-23 10:25:01.693 +0900,29.9,30.0
2025-05-23 10:30:00.000 +0900,2025-05-23 10:30:00.101 +0900,29.7,31.0
2025-05-23 10:35:00.000 +0900,2025-05-23 10:35:08.945 +0900,29.2,32.0
2025-05-23 10:40:00.000 +0900,2025-05-23 10:40:07.241 +0900,28.9,31.8
2025-05-23 10:45:00.000 +0900,2025-05-23 10:45:05.637 +0900,28.8,33.3
2025-05-23 10:50:00.000 +0900,2025-05-23 10:50:03.947 +0900,29.0,32.7
2025-05-23 10:55:00.000 +0900,2025-05-23 10:55:02.209 +0900,29.6,31.7
2025-05-23 11:00:00.000 +0900,2025-05-23 11:00:00.575 +0900,30.2,30.8
2025-05-23 11:05:00.000 +0900,2025-05-23 11:05:09.422 +0900,30.9,29.9
2025-05-23 11:10:00.000 +0900,2025-05-23 11:10:07.827 +0900,31.5,28.5
2025-05-23 11:15:00.000 +0900,2025-05-23 11:15:06.137 +0900,32.6,27.3
2025-05-23 11:20:00.000 +0900,2025-05-23 11:20:04.389 +0900,33.9,26.5
2025-05-23 11:25:00.000 +0900,2025-05-23 11:25:02.762 +0900,34.7,25.4
2025-05-23 11:30:00.000 +0900,2025-05-23 11:30:01.188 +0900,35.0,24.7
2025-05-23 11:35:00.000 +0900,2025-05-23 11:35:10.068 +0900,34.3,24.5
2025-05-23 11:40:00.000 +0900,2025-05-23 11:40:08.230 +0900,33.2,24.6
2025-05-23 11:45:00.000 +0900,2025-05-23 11:45:06.633 +0900,32.6,25.0
2025-05-23 11:50:00.000 +0900,2025-05-23 11:50:05.002 +0900,32.2,25.3
2025-05-23 11:55:00.000 +0900,2025-05-23 11:55:03.271 +0900,31.7,25.7
2025-05-23 12:00:00.000 +0900,2025-05-23 12:00:01.535 +0900,30.6,26.6
2025-05-23 12:05:00.000 +0900,2025-05-23 12:05:10.434 +0900,30.7,26.5
2025-05-23 12:10:00.000 +0900,2025-05-23 12:10:08.693 +0900,32.1,25.6
2025-05-23 12:15:00.000 +0900,2025-05-23 12:15:06.948 +0900,31.8,25.8
2025-05-23 12:20:00.000 +0900,2025-05-23 12:20:05.409 +0900,33.0,24.9
2025-05-23 12:25:00.000 +0900,2025-05-23 12:25:03.524 +0900,32.4,24.7
2025-05-23 12:30:00.000 +0900,2025-05-23 12:30:01.966 +0900,34.1,23.3
2025-05-23 12:35:00.000 +0900,2025-05-23 12:35:00.016 +0900,35.0,23.2
2025-05-23 12:40:00.000 +0900,2025-05-23 12:40:08.935 +0900,36.5,22.1
2025-05-23 12:45:00.000 +0900,2025-05-23 12:45:07.376 +0900,36.7,21.7
2025-05-23 12:50:00.000 +0900,2025-05-23 12:50:05.655 +0900,37.3,22.5
2025-05-23 12:55:00.000 +0900,2025-05-23 12:55:04.007 +0900,37.5,21.7
2025-05-23 13:00:00.000 +0900,2025-05-23 13:00:02.272 +0900,37.6,20.7
2025-05-23 13:05:00.000 +0900,2025-05-23 13:05:00.664 +0900,38.2,21.2
2025-05-23 13:10:00.000 +0900,2025-05-23 13:10:09.481 +0900,37.8,20.4
2025-05-23 13:15:00.000 +0900,2025-05-23 13:15:07.783 +0900,38.8,20.2
2025-05-23 13:20:00.000 +0900,2025-05-23 13:20:06.176 +0900,39.9,19.5
2025-05-23 13:25:00.000 +0900,2025-05-23 13:25:04.356 +0900,39.2,20.2
2025-05-23 13:30:00.000 +0900,2025-05-23 13:30:02.736 +0900,38.0,20.7
2025-05-23 13:35:00.000 +0900,2025-05-23 13:35:01.037 +0900,37.3,21.9
2025-05-23 13:40:00.000 +0900,2025-05-23 13:40:09.922 +0900,37.4,21.8
2025-05-23 13:45:00.000 +0900,2025-05-23 13:45:08.232 +0900,36.8,22.3
2025-05-23 13:50:00.000 +0900,2025-05-23 13:50:06.591 +0900,37.0,22.4
2025-05-23 13:55:00.000 +0900,2025-05-23 13:55:04.808 +0900,37.9,21.8
2025-05-23 14:00:00.000 +0900,2025-05-23 14:00:02.944 +0900,37.2,22.4
2025-05-23 14:05:00.000 +0900,2025-05-23 14:05:01.103 +0900,37.2,22.2
2025-05-23 14:10:00.000 +0900,2025-05-23 14:10:10.065 +0900,37.2,22.2
2025-05-23 14:15:00.000 +0900,2025-05-23 14:15:08.341 +0900,38.1,21.8
2025-05-23 14:20:00.000 +0900,2025-05-23 14:20:06.483 +0900,39.3,21.3
2025-05-23 14:25:00.000 +0900,2025-05-23 14:25:04.900 +0900,37.8,21.7
2025-05-23 14:30:00.000 +0900,2025-05-23 14:30:03.152 +0900,33.3,25.3
2025-05-23 14:35:00.000 +0900,2025-05-23 14:35:01.450 +0900,31.1,27.9
2025-05-23 14:40:00.000 +0900,2025-05-23 14:40:10.329 +0900,30.6,29.5
2025-05-23 14:45:00.000 +0900,2025-05-23 14:45:08.711 +0900,30.6,28.8
2025-05-23 14:50:00.000 +0900,2025-05-23 14:50:06.985 +0900,30.2,29.5
2025-05-23 14:55:00.000 +0900,2025-05-23 14:55:05.198 +0900,30.1,30.1
2025-05-23 15:00:00.000 +0900,2025-05-23 15:00:03.465 +0900,30.2,30.7
2025-05-23 15:05:00.000 +0900,2025-05-23 15:05:01.810 +0900,30.2,31.0
2025-05-23 15:10:00.000 +0900,2025-05-23 15:10:10.635 +0900,30.1,31.3
2025-05-23 15:15:00.000 +0900,2025-05-23 15:15:08.899 +0900,29.5,31.8
2025-05-23 15:20:00.000 +0900,2025-05-23 15:20:07.288 +0900,28.6,32.5
2025-05-23 15:25:00.000 +0900,2025-05-23 15:25:05.476 +0900,28.6,32.8
2025-05-23 15:30:00.000 +0900,2025-05-23 15:30:03.737 +0900,27.7,33.3
2025-05-23 15:35:00.000 +0900,2025-05-23 15:35:01.911 +0900,28.2,33.3
2025-05-23 15:40:00.000 +0900,2025-05-23 15:40:00.295 +0900,28.4,32.0
2025-05-23 15:45:00.000 +0900,2025-05-23 15:45:09.278 +0900,28.0,32.9
2025-05-23 15:50:00.000 +0900,2025-05-23 15:50:07.430 +0900,28.2,33.5
2025-05-23 15:55:00.000 +0900,2025-05-23 15:55:05.762 +0900,27.3,34.1
2025-05-23 16:00:00.000 +0900,2025-05-23 16:00:04.049 +0900,27.0,34.0
2025-05-23 16:05:00.000 +0900,2025-05-23 16:05:02.464 +0900,26.8,34.6
2025-05-23 16:10:00.000 +0900,2025-05-23 16:10:00.699 +0900,27.2,34.1
2025-05-23 16:15:00.000 +0900,2025-05-23 16:15:09.532 +0900,26.9,34.2
2025-05-23 16:20:00.000 +0900,2025-05-23 16:20:07.831 +0900,27.4,34.0
2025-05-23 16:25:00.000 +0900,2025-05-23 16:25:06.002 +0900,28.0,33.3
2025-05-23 16:30:00.000 +0900,2025-05-23 16:30:04.353 +0900,28.3,32.9
2025-05-23 16:35:00.000 +0900,2025-05-23 16:35:02.606 +0900,27.7,32.7
2025-05-23 16:40:00.000 +0900,2025-05-23 16:40:00.894 +0900,26.8,33.9
2025-05-23 16:45:00.000 +0900,2025-05-23 16:45:09.878 +0900,26.3,34.5
2025-05-23 16:50:00.000 +0900,2025-05-23 16:50:08.119 +0900,26.2,35.3
2025-05-23 16:55:00.000 +0900,2025-05-23 16:55:06.487 +0900,26.4,35.0
2025-05-23 17:00:00.000 +0900,2025-05-23 17:00:04.781 +0900,26.3,35.1
2025-05-23 17:05:00.000 +0900,2025-05-23 17:05:03.033 +0900,26.1,34.9
2025-05-23 17:10:00.000 +0900,2025-05-23 17:10:01.322 +0900,25.9,35.6
2025-05-23 17:15:00.000 +0900,2025-05-23 17:15:10.385 +0900,25.2,35.0
2025-05-23 17:20:00.000 +0900,2025-05-23 17:20:08.534 +0900,24.9,36.0
2025-05-23 17:25:00.000 +0900,2025-05-23 17:25:06.794 +0900,24.9,36.4
2025-05-23 17:30:00.000 +0900,2025-05-23 17:30:05.094 +0900,24.8,36.2
2025-05-23 17:35:00.000 +0900,2025-05-23 17:35:03.370 +0900,24.9,35.4
2025-05-23 17:40:00.000 +0900,2025-05-23 17:40:01.669 +0900,24.9,34.3
2025-05-23 17:45:00.000 +0900,2025-05-23 17:45:10.525 +0900,24.8,34.2
2025-05-23 17:50:00.000 +0900,2025-05-23 17:50:08.826 +0900,25.0,34.6
2025-05-23 17:55:00.000 +0900,2025-05-23 17:55:07.033 +0900,24.9,33.6
2025-05-23 18:00:00.000 +0900,2025-05-23 18:00:05.317 +0900,24.7,33.4
2025-05-23 18:05:00.000 +0900,2025-05-23 18:05:03.582 +0900,24.7,33.8
2025-05-23 18:10:00.000 +0900,2025-05-23 18:10:01.756 +0900,24.5,33.7
2025-05-23 18:15:00.000 +0900,2025-05-23 18:15:00.006 +0900,24.3,33.8
2025-05-23 18:20:00.000 +0900,2025-05-23 18:20:08.849 +0900,24.2,34.7
2025-05-23 18:25:00.000 +0900,2025-05-23 18:25:07.235 +0900,24.0,34.1
2025-05-23 18:30:00.000 +0900,2025-05-23 18:30:05.491 +0900,23.8,34.7
2025-05-23 18:35:00.000 +0900,2025-05-23 18:35:03.750 +0900,23.7,35.9
2025-05-23 18:40:00.000 +0900,2025-05-23 18:40:02.037 +0900,23.6,36.2
2025-05-23 18:45:00.000 +0900,2025-05-23 18:45:00.309 +0900,23.4,36.1
2025-05-23 18:50:00.000 +0900,2025-05-23 18:50:09.420 +0900,23.2,36.1
2025-05-23 18:55:00.000 +0900,2025-05-23 18:55:07.646 +0900,23.2,37.9
2025-05-23 19:00:00.000 +0900,2025-05-23 19:00:05.922 +0900,23.1,39.2
2025-05-23 19:05:00.000 +0900,2025-05-23 19:05:04.218 +0900,22.9,39.1
2025-05-23 19:10:00.000 +0900,2025-05-23 19:10:02.343 +0900,22.7,38.7
2025-05-23 19:15:00.000 +0900,2025-05-23 19:15:00.653 +0900,22.7,39.0
2025-05-23 19:20:00.000 +0900,2025-05-23 19:20:09.590 +0900,22.5,41.0
2025-05-23 19:25:00.000 +0900,2025-05-23 19:25:07.900 +0900,22.3,39.9
2025-05-23 19:30:00.000 +0900,2025-05-23 19:30:06.332 +0900,22.2,38.9
2025-05-23 19:35:00.000 +0900,2025-05-23 19:35:04.593 +0900,22.2,36.9
2025-05-23 19:40:00.000 +0900,2025-05-23 19:40:03.131 +0900,22.3,36.4
2025-05-23 19:45:00.000 +0900,2025-05-23 19:45:01.423 +0900,22.2,35.6
2025-05-23 19:50:00.000 +0900,2025-05-23 19:50:10.409 +0900,22.3,35.5
2025-05-23 19:55:00.000 +0900,2025-05-23 19:55:08.636 +0900,22.2,36.2
2025-05-23 20:00:00.000 +0900,2025-05-23 20:00:06.846 +0900,22.2,36.2
2025-05-23 20:05:00.000 +0900,2025-05-23 20:05:05.158 +0900,22.1,36.9
2025-05-23 20:10:00.000 +0900,2025-05-23 20:10:03.510 +0900,22.1,36.9
2025-05-23 20:15:00.000 +0900,2025-05-23 20:15:01.623 +0900,22.0,37.4
2025-05-23 20:20:00.000 +0900,2025-05-23 20:20:10.677 +0900,22.0,36.7
2025-05-23 20:25:00.000 +0900,2025-05-23 20:25:08.991 +0900,22.0,37.3
2025-05-23 20:30:00.000 +0900,2025-05-23 20:30:07.390 +0900,21.9,37.8
2025-05-23 20:35:00.000 +0900,2025-05-23 20:35:05.643 +0900,21.8,38.1
2025-05-23 20:40:00.000 +0900,2025-05-23 20:40:04.058 +0900,21.8,37.4
2025-05-23 20:45:00.000 +0900,2025-05-23 20:45:02.358 +0900,21.7,37.3
2025-05-23 20:50:00.000 +0900,2025-05-23 20:50:00.520 +0900,21.7,38.9
2025-05-23 20:55:00.000 +0900,2025-05-23 20:55:09.694 +0900,21.5,40.9
2025-05-23 21:00:00.000 +0900,2025-05-23 21:00:07.945 +0900,21.4,40.5
2025-05-23 21:05:00.000 +0900,2025-05-23 21:05:06.210 +0900,21.3,40.8
2025-05-23 21:10:00.000 +0900,2025-05-23 21:10:04.639 +0900,21.1,42.1
2025-05-23 21:15:00.000 +0900,2025-05-23 21:15:02.774 +0900,21.0,45.2
2025-05-23 21:20:00.000 +0900,2025-05-23 21:20:01.214 +0900,20.7,47.4
2025-05-23 21:25:00.000 +0900,2025-05-23 21:25:10.052 +0900,20.6,51.0
2025-05-23 21:30:00.000 +0900,2025-05-23 21:30:08.233 +0900,20.3,53.6
2025-05-23 21:35:00.000 +0900,2025-05-23 21:35:06.778 +0900,20.2,46.8
2025-05-23 21:40:00.000 +0900,2025-05-23 21:40:04.926 +0900,20.3,45.5
2025-05-23 21:45:00.000 +0900,2025-05-23 21:45:03.148 +0900,20.4,46.0
2025-05-23 21:50:00.000 +0900,2025-05-23 21:50:01.598 +0900,20.3,46.4
2025-05-23 21:55:00.000 +0900,2025-05-23 21:55:10.494 +0900,20.1,50.2
2025-05-23 22:00:00.000 +0900,2025-05-23 22:00:08.940 +0900,19.8,51.7
2025-05-23 22:05:00.000 +0900,2025-05-23 22:05:07.164 +0900,19.6,53.9
2025-05-23 22:10:00.000 +0900,2025-05-23 22:10:05.454 +0900,19.4,56.9
2025-05-23 22:15:00.000 +0900,2025-05-23 22:15:03.719 +0900,19.2,53.7
2025-05-23 22:20:00.000 +0900,2025-05-23 22:20:02.030 +0900,19.2,51.8
2025-05-23 22:25:00.000 +0900,2025-05-23 22:25:00.434 +0900,19.2,50.4
2025-05-23 22:30:00.000 +0900,2025-05-23 22:30:09.400 +0900,19.3,52.8
2025-05-23 22:35:00.000 +0900,2025-05-23 22:35:07.551 +0900,19.5,54.8
2025-05-23 22:40:00.000 +0900,2025-05-23 22:40:05.944 +0900,19.5,58.2
2025-05-23 22:45:00.000 +0900,2025-05-23 22:45:04.105 +0900,19.3,61.4
2025-05-23 22:50:00.000 +0900,2025-05-23 22:50:02.370 +0900,19.1,63.9
2025-05-23 22:55:00.000 +0900,2025-05-23 22:55:00.735 +0900,18.8,66.8
2025-05-23 23:00:00.000 +0900,2025-05-23 23:00:09.709 +0900,18.4,70.0
2025-05-23 23:05:00.000 +0900,2025-05-23 23:05:08.007 +0900,18.0,72.4
2025-05-23 23:10:00.000 +0900,2025-05-23 23:10:06.413 +0900,17.8,73.8
2025-05-23 23:15:00.000 +0900,2025-05-23 23:15:04.571 +0900,17.6,75.1
2025-05-23 23:20:00.000 +0900,2025-05-23 23:20:03.011 +0900,17.5,75.4
2025-05-23 23:25:00.000 +0900,2025-05-23 23:25:01.282 +0900,17.4,76.6
2025-05-23 23:30:00.000 +0900,2025-05-23 23:30:10.302 +0900,17.6,75.8
2025-05-23 23:35:00.000 +0900,2025-05-23 23:35:08.603 +0900,17.6,68.5
2025-05-23 23:40:00.000 +0900,2025-05-23 23:40:06.853 +0900,17.8,67.1
2025-05-23 23:45:00.000 +0900,2025-05-23 23:45:05.304 +0900,17.6,66.7
2025-05-23 23:50:00.000 +0900,2025-05-23 23:50:03.568 +0900,17.6,67.6
2025-05-23 23:55:00.000 +0900,2025-05-23 23:55:01.888 +0900,17.5,67.8
2025-05-24 00:00:00.000 +0900,2025-05-24 00:00:00.210 +0900,17.5,67.7
2025-05-24 00:05:00.000 +0900,2025-05-24 00:05:09.043 +0900,17.4,68.2
2025-05-24 00:10:00.000 +0900,2025-05-24 00:10:07.438 +0900,17.5,68.6
2025-05-24 00:15:00.000 +0900,2025-05-24 00:15:05.761 +0900,17.4,69.0
2025-05-24 00:20:00.000 +0900,2025-05-24 00:20:03.931 +0900,17.3,70.6
2025-05-24 00:25:00.000 +0900,2025-05-24 00:25:02.334 +0900,17.3,70.1
2025-05-24 00:30:00.000 +0900,2025-05-24 00:30:00.623 +0900,17.3,70.1
2025-05-24 00:35:00.000 +0900,2025-05-24 00:35:09.550 +0900,17.3,70.6
2025-05-24 00:40:00.000 +0900,2025-05-24 00:40:07.841 +0900,17.2,72.1
2025-05-24 00:45:00.000 +0900,2025-05-24 00:45:06.102 +0900,17.1,72.5
2025-05-24 00:50:00.000 +0900,2025-05-24 00:50:04.553 +0900,17.0,73.6
2025-05-24 00:55:00.000 +0900,2025-05-24 00:55:02.880 +0900,16.9,74.8
2025-05-24 01:00:00.000 +0900,2025-05-24 01:00:01.128 +0900,16.9,74.3
2025-05-24 01:05:00.000 +0900,2025-05-24 01:05:10.144 +0900,16.9,74.2
2025-05-24 01:10:00.000 +0900,2025-05-24 01:10:08.444 +0900,16.7,74.4
2025-05-24 01:15:00.000 +0900,2025-05-24 01:15:06.696 +0900,16.6,75.2
2025-05-24 01:20:00.000 +0900,2025-05-24 01:20:04.818 +0900,16.5,76.4
2025-05-24 01:25:00.000 +0900,2025-05-24 01:25:03.130 +0900,16.5,78.2
2025-05-24 01:30:00.000 +0900,2025-05-24 01:30:01.256 +0900,16.4,77.3
2025-05-24 01:35:00.000 +0900,2025-05-24 01:35:10.085 +0900,16.3,78.3
2025-05-24 01:40:00.000 +0900,2025-05-24 01:40:08.522 +0900,16.1,78.9
2025-05-24 01:45:00.000 +0900,2025-05-24 01:45:06.928 +0900,16.0,78.5
2025-05-24 01:50:00.000 +0900,2025-05-24 01:50:05.030 +0900,16.0,78.3
2025-05-24 01:55:00.000 +0900,2025-05-24 01:55:03.256 +0900,16.0,78.4
2025-05-24 02:00:00.000 +0900,2025-05-24 02:00:01.578 +0900,16.1,78.8
2025-05-24 02:05:00.000 +0900,2025-05-24 02:05:10.413 +0900,16.1,79.2
2025-05-24 02:10:00.000 +0900,2025-05-24 02:10:08.657 +0900,15.9,78.0
2025-05-24 02:15:00.000 +0900,2025-05-24 02:15:06.908 +0900,15.9,77.8
2025-05-24 02:20:00.000 +0900,2025-05-24 02:20:05.075 +0900,16.0,77.3
2025-05-24 02:25:00.000 +0900,2025-05-24 02:25:03.351 +0900,16.0,77.1
2025-05-24 02:30:00.000 +0900,2025-05-24 02:30:12.217 +0900,16.0,76.9
